"","aarmnd","bransje_grov","fylkesnavn","stilling_kilde_id","ainfo","kafka"
"1230",202008,"Meglere og konsulenter","50 Trøndelag",42,2,2
"1231",202008,"Meglere og konsulenter","50 Trøndelag",45,60,59
"1232",202008,"Meglere og konsulenter","54 Finnmark og Troms",42,6,6
"1233",202008,"Meglere og konsulenter","54 Finnmark og Troms",45,27,27
"1234",202008,"Reiseliv og transport","03 Oslo",36,2,NA
"1235",202008,"Reiseliv og transport","03 Oslo",42,17,23
"1236",202008,"Reiseliv og transport","03 Oslo",45,212,211
"1237",202008,"Reiseliv og transport","11 Rogaland",42,19,19
"1238",202008,"Reiseliv og transport","11 Rogaland",45,62,52
"1239",202008,"Reiseliv og transport","15 Møre og Romsdal",42,6,7
"1240",202008,"Reiseliv og transport","15 Møre og Romsdal",45,37,36
"1241",202008,"Reiseliv og transport","18 Nordland",42,7,7
"1242",202008,"Reiseliv og transport","18 Nordland",45,58,59
"1243",202008,"Reiseliv og transport","30 Viken",42,46,46
"1244",202008,"Reiseliv og transport","30 Viken",45,169,161
"1245",202008,"Reiseliv og transport","34 Innlandet",42,25,19
"1246",202008,"Reiseliv og transport","34 Innlandet",45,267,261
"1247",202008,"Reiseliv og transport","38 Telemark og Vestfold",42,63,61
"1248",202008,"Reiseliv og transport","38 Telemark og Vestfold",45,96,96
"1249",202008,"Reiseliv og transport","42 Agder",42,13,13
"1250",202008,"Reiseliv og transport","42 Agder",45,19,15
"1251",202008,"Reiseliv og transport","46 Vestland",42,75,74
"1252",202008,"Reiseliv og transport","46 Vestland",45,108,103
"1253",202008,"Reiseliv og transport","50 Trøndelag",42,27,26
"1254",202008,"Reiseliv og transport","50 Trøndelag",45,89,79
"1255",202008,"Reiseliv og transport","54 Finnmark og Troms",42,9,9
"1256",202008,"Reiseliv og transport","54 Finnmark og Troms",45,56,53
"1257",202008,"Serviceyrker og annet arbeid","01 østfold",42,NA,4
"1258",202008,"Serviceyrker og annet arbeid","03 Oslo",42,5,5
"1259",202008,"Serviceyrker og annet arbeid","03 Oslo",45,412,411
"1260",202008,"Serviceyrker og annet arbeid","11 Rogaland",42,7,7
"1261",202008,"Serviceyrker og annet arbeid","11 Rogaland",45,151,161
"1262",202008,"Serviceyrker og annet arbeid","15 Møre og Romsdal",42,6,6
"1263",202008,"Serviceyrker og annet arbeid","15 Møre og Romsdal",45,81,74
"1264",202008,"Serviceyrker og annet arbeid","18 Nordland",42,9,7
"1265",202008,"Serviceyrker og annet arbeid","18 Nordland",45,52,47
"1266",202008,"Serviceyrker og annet arbeid","30 Viken",42,47,44
"1267",202008,"Serviceyrker og annet arbeid","30 Viken",45,229,227
"1268",202008,"Serviceyrker og annet arbeid","34 Innlandet",42,26,26
"1269",202008,"Serviceyrker og annet arbeid","34 Innlandet",45,62,61
"1270",202008,"Serviceyrker og annet arbeid","38 Telemark og Vestfold",42,16,16
"1271",202008,"Serviceyrker og annet arbeid","38 Telemark og Vestfold",45,68,68
"1272",202008,"Serviceyrker og annet arbeid","42 Agder",42,13,13
"1273",202008,"Serviceyrker og annet arbeid","42 Agder",45,72,87
"1274",202008,"Serviceyrker og annet arbeid","46 Vestland",42,17,17
"1275",202008,"Serviceyrker og annet arbeid","46 Vestland",45,114,108
"1276",202008,"Serviceyrker og annet arbeid","50 Trøndelag",42,47,47
"1277",202008,"Serviceyrker og annet arbeid","50 Trøndelag",45,90,92
"1278",202008,"Serviceyrker og annet arbeid","54 Finnmark og Troms",42,11,12
"1279",202008,"Serviceyrker og annet arbeid","54 Finnmark og Troms",45,62,63
"1280",202008,"Serviceyrker og annet arbeid","99 øvrige omrøder",45,1,1
"1281",202008,"Undervisning","03 Oslo",45,247,268
"1282",202008,"Undervisning","11 Rogaland",42,2,2
"1283",202008,"Undervisning","11 Rogaland",45,90,92
"1284",202008,"Undervisning","15 Møre og Romsdal",45,44,46
"1285",202008,"Undervisning","18 Nordland",45,35,35
"1286",202008,"Undervisning","30 Viken",42,1,1
"1287",202008,"Undervisning","30 Viken",45,310,311
"1288",202008,"Undervisning","34 Innlandet",42,4,4
"1289",202008,"Undervisning","34 Innlandet",45,43,43
"1290",202008,"Undervisning","38 Telemark og Vestfold",42,3,3
"1291",202008,"Undervisning","38 Telemark og Vestfold",45,41,42
"1292",202008,"Undervisning","42 Agder",42,5,5
"1293",202008,"Undervisning","42 Agder",45,29,29
"1294",202008,"Undervisning","46 Vestland",42,8,8
"1295",202008,"Undervisning","46 Vestland",45,108,104
"1296",202008,"Undervisning","50 Trøndelag",42,2,2
"1297",202008,"Undervisning","50 Trøndelag",45,93,89
"1298",202008,"Undervisning","54 Finnmark og Troms",42,8,8
"1299",202008,"Undervisning","54 Finnmark og Troms",45,56,56
"1300",202008,"Undervisning","UTLAND",45,9,NA
"1301",202009,"Akademiske yrker","03 Oslo",42,6,6
"1302",202009,"Akademiske yrker","03 Oslo",45,547,542
"1303",202009,"Akademiske yrker","11 Rogaland",45,124,120
"1304",202009,"Akademiske yrker","15 Møre og Romsdal",42,4,4
"1305",202009,"Akademiske yrker","15 Møre og Romsdal",45,66,65
"1306",202009,"Akademiske yrker","18 Nordland",42,2,2
"1307",202009,"Akademiske yrker","18 Nordland",45,64,63
"1308",202009,"Akademiske yrker","30 Viken",42,2,2
"1309",202009,"Akademiske yrker","30 Viken",45,325,323
"1310",202009,"Akademiske yrker","34 Innlandet",42,3,3
"1311",202009,"Akademiske yrker","34 Innlandet",45,71,72
"1312",202009,"Akademiske yrker","38 Telemark og Vestfold",42,15,15
"1313",202009,"Akademiske yrker","38 Telemark og Vestfold",45,106,104
"1314",202009,"Akademiske yrker","42 Agder",42,14,14
"1315",202009,"Akademiske yrker","42 Agder",45,64,60
"1316",202009,"Akademiske yrker","46 Vestland",42,4,4
"1317",202009,"Akademiske yrker","46 Vestland",45,183,178
"1318",202009,"Akademiske yrker","50 Trøndelag",42,5,5
"1319",202009,"Akademiske yrker","50 Trøndelag",45,124,121
"1320",202009,"Akademiske yrker","54 Finnmark og Troms",42,5,5
"1321",202009,"Akademiske yrker","54 Finnmark og Troms",45,88,85
"1322",202009,"Akademiske yrker","99 øvrige omrøder",45,3,3
"1323",202009,"Akademiske yrker","UTLAND",36,1,NA
"1324",202009,"Barne- og ungdomsarbeid","03 Oslo",42,11,16
"1325",202009,"Barne- og ungdomsarbeid","03 Oslo",45,168,174
"1326",202009,"Barne- og ungdomsarbeid","11 Rogaland",42,8,8
"1327",202009,"Barne- og ungdomsarbeid","11 Rogaland",45,42,43
"1328",202009,"Barne- og ungdomsarbeid","15 Møre og Romsdal",42,7,7
"1329",202009,"Barne- og ungdomsarbeid","15 Møre og Romsdal",45,40,87
"1330",202009,"Barne- og ungdomsarbeid","18 Nordland",42,23,23
"1331",202009,"Barne- og ungdomsarbeid","18 Nordland",45,26,26
"1332",202009,"Barne- og ungdomsarbeid","30 Viken",42,22,23
"1333",202009,"Barne- og ungdomsarbeid","30 Viken",45,279,268
"1334",202009,"Barne- og ungdomsarbeid","34 Innlandet",42,15,15
"1335",202009,"Barne- og ungdomsarbeid","34 Innlandet",45,28,32
"1336",202009,"Barne- og ungdomsarbeid","38 Telemark og Vestfold",42,41,37
"1337",202009,"Barne- og ungdomsarbeid","38 Telemark og Vestfold",45,40,40
"1338",202009,"Barne- og ungdomsarbeid","42 Agder",42,6,6
"1339",202009,"Barne- og ungdomsarbeid","42 Agder",45,43,36
"1340",202009,"Barne- og ungdomsarbeid","46 Vestland",42,41,41
"1341",202009,"Barne- og ungdomsarbeid","46 Vestland",45,72,70
"1342",202009,"Barne- og ungdomsarbeid","50 Trøndelag",42,53,53
"1343",202009,"Barne- og ungdomsarbeid","50 Trøndelag",45,45,39
"1344",202009,"Barne- og ungdomsarbeid","54 Finnmark og Troms",42,10,10
"1345",202009,"Barne- og ungdomsarbeid","54 Finnmark og Troms",45,103,103
"1346",202009,"Butikk- og salgsarbeid","03 Oslo",36,3,NA
"1347",202009,"Butikk- og salgsarbeid","03 Oslo",42,51,72
"1348",202009,"Butikk- og salgsarbeid","03 Oslo",45,953,979
"1349",202009,"Butikk- og salgsarbeid","11 Rogaland",42,28,29
"1350",202009,"Butikk- og salgsarbeid","11 Rogaland",45,200,206
"1351",202009,"Butikk- og salgsarbeid","15 Møre og Romsdal",42,17,16
"1352",202009,"Butikk- og salgsarbeid","15 Møre og Romsdal",45,95,99
"1353",202009,"Butikk- og salgsarbeid","18 Nordland",42,24,29
"1354",202009,"Butikk- og salgsarbeid","18 Nordland",45,136,138
"1355",202009,"Butikk- og salgsarbeid","30 Viken",42,62,62
"1356",202009,"Butikk- og salgsarbeid","30 Viken",45,689,729
"1357",202009,"Butikk- og salgsarbeid","34 Innlandet",42,21,21
"1358",202009,"Butikk- og salgsarbeid","34 Innlandet",45,111,113
"1359",202009,"Butikk- og salgsarbeid","38 Telemark og Vestfold",42,76,76
"1360",202009,"Butikk- og salgsarbeid","38 Telemark og Vestfold",45,227,215
"1361",202009,"Butikk- og salgsarbeid","42 Agder",42,55,32
"1362",202009,"Butikk- og salgsarbeid","42 Agder",45,235,239
"1363",202009,"Butikk- og salgsarbeid","46 Vestland",42,66,68
"1364",202009,"Butikk- og salgsarbeid","46 Vestland",45,331,337
"1365",202009,"Butikk- og salgsarbeid","50 Trøndelag",42,69,69
"1366",202009,"Butikk- og salgsarbeid","50 Trøndelag",45,259,280
"1367",202009,"Butikk- og salgsarbeid","54 Finnmark og Troms",42,35,33
"1368",202009,"Butikk- og salgsarbeid","54 Finnmark og Troms",45,149,146
"1369",202009,"Bygg og anlegg","03 Oslo",42,26,38
"1370",202009,"Bygg og anlegg","03 Oslo",45,772,723
"1371",202009,"Bygg og anlegg","11 Rogaland",42,101,115
"1372",202009,"Bygg og anlegg","11 Rogaland",45,361,358
"1373",202009,"Bygg og anlegg","15 Møre og Romsdal",42,31,33
"1374",202009,"Bygg og anlegg","15 Møre og Romsdal",45,128,149
"1375",202009,"Bygg og anlegg","18 Nordland",42,13,14
"1376",202009,"Bygg og anlegg","18 Nordland",45,114,113
"1377",202009,"Bygg og anlegg","30 Viken",42,69,71
"1378",202009,"Bygg og anlegg","30 Viken",45,608,666
"1379",202009,"Bygg og anlegg","34 Innlandet",42,22,25
"1380",202009,"Bygg og anlegg","34 Innlandet",45,122,118
"1381",202009,"Bygg og anlegg","38 Telemark og Vestfold",42,102,93
"1382",202009,"Bygg og anlegg","38 Telemark og Vestfold",45,112,127
"1383",202009,"Bygg og anlegg","42 Agder",42,31,30
"1384",202009,"Bygg og anlegg","42 Agder",45,315,314
"1385",202009,"Bygg og anlegg","46 Vestland",42,56,46
"1386",202009,"Bygg og anlegg","46 Vestland",45,554,540
"1387",202009,"Bygg og anlegg","50 Trøndelag",42,95,83
"1388",202009,"Bygg og anlegg","50 Trøndelag",45,444,445
"1389",202009,"Bygg og anlegg","54 Finnmark og Troms",42,28,27
"1390",202009,"Bygg og anlegg","54 Finnmark og Troms",45,154,147
"1391",202009,"Bygg og anlegg","99 øvrige omrøder",45,4,4
"1392",202009,"Bygg og anlegg","UTLAND",36,1,NA
"1393",202009,"Helse, pleie og omsorg","03 Oslo",42,106,107
"1394",202009,"Helse, pleie og omsorg","03 Oslo",45,1204,1203
"1395",202009,"Helse, pleie og omsorg","11 Rogaland",42,13,13
"1396",202009,"Helse, pleie og omsorg","11 Rogaland",45,742,741
"1397",202009,"Helse, pleie og omsorg","15 Møre og Romsdal",42,8,8
"1398",202009,"Helse, pleie og omsorg","15 Møre og Romsdal",45,436,443
"1399",202009,"Helse, pleie og omsorg","18 Nordland",42,30,30
"1400",202009,"Helse, pleie og omsorg","18 Nordland",45,451,449
"1401",202009,"Helse, pleie og omsorg","30 Viken",42,34,35
"1402",202009,"Helse, pleie og omsorg","30 Viken",45,1900,1868
"1403",202009,"Helse, pleie og omsorg","34 Innlandet",42,23,25
"1404",202009,"Helse, pleie og omsorg","34 Innlandet",45,538,532
"1405",202009,"Helse, pleie og omsorg","38 Telemark og Vestfold",42,18,17
"1406",202009,"Helse, pleie og omsorg","38 Telemark og Vestfold",45,556,564
"1407",202009,"Helse, pleie og omsorg","42 Agder",42,25,24
"1408",202009,"Helse, pleie og omsorg","42 Agder",45,336,325
"1409",202009,"Helse, pleie og omsorg","46 Vestland",42,75,75
"1410",202009,"Helse, pleie og omsorg","46 Vestland",45,1093,1038
"1411",202009,"Helse, pleie og omsorg","50 Trøndelag",42,56,56
"1412",202009,"Helse, pleie og omsorg","50 Trøndelag",45,578,526
"1413",202009,"Helse, pleie og omsorg","54 Finnmark og Troms",42,14,16
"1414",202009,"Helse, pleie og omsorg","54 Finnmark og Troms",45,492,493
"1415",202009,"Helse, pleie og omsorg","99 øvrige omrøder",45,2,2
"1416",202009,"Industriarbeid","03 Oslo",36,2,NA
"1417",202009,"Industriarbeid","03 Oslo",42,9,27
"1418",202009,"Industriarbeid","03 Oslo",45,250,221
"1419",202009,"Industriarbeid","11 Rogaland",42,61,60
"1420",202009,"Industriarbeid","11 Rogaland",45,233,232
"1421",202009,"Industriarbeid","15 Møre og Romsdal",42,51,52
"1422",202009,"Industriarbeid","15 Møre og Romsdal",45,117,112
"1423",202009,"Industriarbeid","18 Nordland",42,22,21
"1424",202009,"Industriarbeid","18 Nordland",45,71,75
"1425",202009,"Industriarbeid","30 Viken",42,63,65
"1426",202009,"Industriarbeid","30 Viken",45,498,507
"1427",202009,"Industriarbeid","34 Innlandet",42,43,45
"1428",202009,"Industriarbeid","34 Innlandet",45,87,87
"1429",202009,"Industriarbeid","38 Telemark og Vestfold",42,117,119
"1430",202009,"Industriarbeid","38 Telemark og Vestfold",45,110,110
"1431",202009,"Industriarbeid","42 Agder",42,50,50
"1432",202009,"Industriarbeid","42 Agder",45,54,47
"1433",202009,"Industriarbeid","46 Vestland",42,47,42
"1434",202009,"Industriarbeid","46 Vestland",45,369,371
"1435",202009,"Industriarbeid","50 Trøndelag",42,137,125
"1436",202009,"Industriarbeid","50 Trøndelag",45,210,211
"1437",202009,"Industriarbeid","54 Finnmark og Troms",42,22,22
"1438",202009,"Industriarbeid","54 Finnmark og Troms",45,75,96
"1439",202009,"Industriarbeid","99 øvrige omrøder",42,1,1
"1440",202009,"Industriarbeid","99 øvrige omrøder",45,2,2
"1441",202009,"Ingen yrkesbakgrunn eller uoppgitt","03 Oslo",42,13,14
"1442",202009,"Ingen yrkesbakgrunn eller uoppgitt","03 Oslo",45,64,68
"1443",202009,"Ingen yrkesbakgrunn eller uoppgitt","11 Rogaland",42,12,12
"1444",202009,"Ingen yrkesbakgrunn eller uoppgitt","15 Møre og Romsdal",42,10,5
"1445",202009,"Ingen yrkesbakgrunn eller uoppgitt","15 Møre og Romsdal",45,3,6
"1446",202009,"Ingen yrkesbakgrunn eller uoppgitt","18 Nordland",42,13,13
"1447",202009,"Ingen yrkesbakgrunn eller uoppgitt","18 Nordland",45,NA,1
"1448",202009,"Ingen yrkesbakgrunn eller uoppgitt","30 Viken",42,40,42
"1449",202009,"Ingen yrkesbakgrunn eller uoppgitt","30 Viken",45,NA,4
"1450",202009,"Ingen yrkesbakgrunn eller uoppgitt","34 Innlandet",42,14,11
"1451",202009,"Ingen yrkesbakgrunn eller uoppgitt","34 Innlandet",45,5,17
"1452",202009,"Ingen yrkesbakgrunn eller uoppgitt","38 Telemark og Vestfold",42,32,31
"1453",202009,"Ingen yrkesbakgrunn eller uoppgitt","42 Agder",42,24,18
"1454",202009,"Ingen yrkesbakgrunn eller uoppgitt","46 Vestland",42,34,33
"1455",202009,"Ingen yrkesbakgrunn eller uoppgitt","46 Vestland",45,15,18
"1456",202009,"Ingen yrkesbakgrunn eller uoppgitt","50 Trøndelag",42,24,24
"1457",202009,"Ingen yrkesbakgrunn eller uoppgitt","50 Trøndelag",45,1,2
"1458",202009,"Ingen yrkesbakgrunn eller uoppgitt","54 Finnmark og Troms",42,6,6
"1459",202009,"Ingen yrkesbakgrunn eller uoppgitt","54 Finnmark og Troms",45,NA,2
"1460",202009,"Ingeni?r- og ikt-fag","03 Oslo",36,2,NA
"1461",202009,"Ingeni?r- og ikt-fag","03 Oslo",42,11,13
"1462",202009,"Ingeni?r- og ikt-fag","03 Oslo",45,1002,1001
"1463",202009,"Ingeni?r- og ikt-fag","11 Rogaland",42,12,11
"1464",202009,"Ingeni?r- og ikt-fag","11 Rogaland",45,457,466
"1465",202009,"Ingeni?r- og ikt-fag","15 Møre og Romsdal",42,5,5
"1466",202009,"Ingeni?r- og ikt-fag","15 Møre og Romsdal",45,81,79
"1467",202009,"Ingeni?r- og ikt-fag","18 Nordland",42,3,3
"1468",202009,"Ingeni?r- og ikt-fag","18 Nordland",45,47,48
"1469",202009,"Ingeni?r- og ikt-fag","30 Viken",42,14,14
"1470",202009,"Ingeni?r- og ikt-fag","30 Viken",45,596,586
"1471",202009,"Ingeni?r- og ikt-fag","34 Innlandet",42,4,4
"1472",202009,"Ingeni?r- og ikt-fag","34 Innlandet",45,69,70
"1473",202009,"Ingeni?r- og ikt-fag","38 Telemark og Vestfold",42,19,17
"1474",202009,"Ingeni?r- og ikt-fag","38 Telemark og Vestfold",45,112,111
"1475",202009,"Ingeni?r- og ikt-fag","42 Agder",42,18,18
"1476",202009,"Ingeni?r- og ikt-fag","42 Agder",45,80,78
"1477",202009,"Ingeni?r- og ikt-fag","46 Vestland",42,19,21
"1478",202009,"Ingeni?r- og ikt-fag","46 Vestland",45,375,367
"1479",202009,"Ingeni?r- og ikt-fag","50 Trøndelag",42,30,30
"1480",202009,"Ingeni?r- og ikt-fag","50 Trøndelag",45,270,266
"1481",202009,"Ingeni?r- og ikt-fag","54 Finnmark og Troms",42,2,2
"1482",202009,"Ingeni?r- og ikt-fag","54 Finnmark og Troms",45,96,97
"1483",202009,"Ingeni?r- og ikt-fag","99 øvrige omrøder",45,8,8
"1484",202009,"Ingeni?r- og ikt-fag","UTLAND",36,5,NA
"1485",202009,"Ingeni?r- og ikt-fag","UTLAND",45,1,NA
"1486",202009,"Jordbruk, skogbruk og fiske","03 Oslo",45,10,6
"1487",202009,"Jordbruk, skogbruk og fiske","11 Rogaland",45,2,1
"1488",202009,"Jordbruk, skogbruk og fiske","15 Møre og Romsdal",45,4,3
"1489",202009,"Jordbruk, skogbruk og fiske","18 Nordland",42,2,2
"1490",202009,"Jordbruk, skogbruk og fiske","18 Nordland",45,12,6
"1491",202009,"Jordbruk, skogbruk og fiske","30 Viken",42,7,7
"1492",202009,"Jordbruk, skogbruk og fiske","30 Viken",45,39,39
"1493",202009,"Jordbruk, skogbruk og fiske","34 Innlandet",42,6,6
"1494",202009,"Jordbruk, skogbruk og fiske","34 Innlandet",45,6,8
"1495",202009,"Jordbruk, skogbruk og fiske","38 Telemark og Vestfold",42,3,3
"1496",202009,"Jordbruk, skogbruk og fiske","38 Telemark og Vestfold",45,8,11
"1497",202009,"Jordbruk, skogbruk og fiske","42 Agder",42,4,4
"1498",202009,"Jordbruk, skogbruk og fiske","42 Agder",45,1,1
"1499",202009,"Jordbruk, skogbruk og fiske","46 Vestland",42,8,8
"1500",202009,"Jordbruk, skogbruk og fiske","46 Vestland",45,16,16
"1501",202009,"Jordbruk, skogbruk og fiske","50 Trøndelag",42,12,12
"1502",202009,"Jordbruk, skogbruk og fiske","50 Trøndelag",45,14,14
"1503",202009,"Jordbruk, skogbruk og fiske","54 Finnmark og Troms",42,NA,1
"1504",202009,"Jordbruk, skogbruk og fiske","54 Finnmark og Troms",45,12,13
"1505",202009,"Jordbruk, skogbruk og fiske","UTLAND",36,8,NA
"1506",202009,"Kontorarbeid","03 Oslo",36,7,NA
"1507",202009,"Kontorarbeid","03 Oslo",42,47,48
"1508",202009,"Kontorarbeid","03 Oslo",45,604,540
"1509",202009,"Kontorarbeid","11 Rogaland",42,15,15
"1510",202009,"Kontorarbeid","11 Rogaland",45,215,212
"1511",202009,"Kontorarbeid","15 Møre og Romsdal",42,9,9
"1512",202009,"Kontorarbeid","15 Møre og Romsdal",45,47,49
"1513",202009,"Kontorarbeid","18 Nordland",42,8,8
"1514",202009,"Kontorarbeid","18 Nordland",45,40,42
"1515",202009,"Kontorarbeid","30 Viken",42,109,112
"1516",202009,"Kontorarbeid","30 Viken",45,449,485
"1517",202009,"Kontorarbeid","34 Innlandet",42,11,11
"1518",202009,"Kontorarbeid","34 Innlandet",45,87,79
"1519",202009,"Kontorarbeid","38 Telemark og Vestfold",42,63,63
"1520",202009,"Kontorarbeid","38 Telemark og Vestfold",45,126,131
"1521",202009,"Kontorarbeid","42 Agder",42,120,120
"1522",202009,"Kontorarbeid","42 Agder",45,81,79
"1523",202009,"Kontorarbeid","46 Vestland",42,30,30
"1524",202009,"Kontorarbeid","46 Vestland",45,165,165
"1525",202009,"Kontorarbeid","50 Trøndelag",42,32,30
"1526",202009,"Kontorarbeid","50 Trøndelag",45,68,65
"1527",202009,"Kontorarbeid","54 Finnmark og Troms",42,10,10
"1528",202009,"Kontorarbeid","54 Finnmark og Troms",45,41,42
"1529",202009,"Kontorarbeid","UTLAND",36,1,NA
"1530",202009,"Ledere","03 Oslo",45,279,289
"1531",202009,"Ledere","11 Rogaland",42,1,1
"1532",202009,"Ledere","11 Rogaland",45,55,56
"1533",202009,"Ledere","15 Møre og Romsdal",45,37,38
"1534",202009,"Ledere","18 Nordland",42,1,1
"1535",202009,"Ledere","18 Nordland",45,26,24
"1536",202009,"Ledere","30 Viken",42,3,3
"1537",202009,"Ledere","30 Viken",45,131,135
"1538",202009,"Ledere","34 Innlandet",42,2,2
"1539",202009,"Ledere","34 Innlandet",45,32,33
"1540",202009,"Ledere","38 Telemark og Vestfold",42,1,1
"1541",202009,"Ledere","38 Telemark og Vestfold",45,58,60
"1542",202009,"Ledere","42 Agder",45,24,24
"1543",202009,"Ledere","46 Vestland",42,2,2
"1544",202009,"Ledere","46 Vestland",45,81,78
"1545",202009,"Ledere","50 Trøndelag",42,1,1
"1546",202009,"Ledere","50 Trøndelag",45,56,53
"1547",202009,"Ledere","54 Finnmark og Troms",45,41,43
"1548",202009,"Ledere","99 øvrige omrøder",45,1,1
"1549",202009,"Ledere","UTLAND",36,1,NA
"1550",202009,"Meglere og konsulenter","03 Oslo",42,4,4
"1551",202009,"Meglere og konsulenter","03 Oslo",45,544,548
"1552",202009,"Meglere og konsulenter","11 Rogaland",42,4,4
"1553",202009,"Meglere og konsulenter","11 Rogaland",45,114,112
"1554",202009,"Meglere og konsulenter","15 Møre og Romsdal",42,5,5
"1555",202009,"Meglere og konsulenter","15 Møre og Romsdal",45,56,60
"1556",202009,"Meglere og konsulenter","18 Nordland",42,1,1
"1557",202009,"Meglere og konsulenter","18 Nordland",45,43,45
"1558",202009,"Meglere og konsulenter","30 Viken",42,7,7
"1559",202009,"Meglere og konsulenter","30 Viken",45,238,237
"1560",202009,"Meglere og konsulenter","34 Innlandet",42,6,6
"1561",202009,"Meglere og konsulenter","34 Innlandet",45,66,65
"1562",202009,"Meglere og konsulenter","38 Telemark og Vestfold",42,15,15
"1563",202009,"Meglere og konsulenter","38 Telemark og Vestfold",45,76,77
"1564",202009,"Meglere og konsulenter","42 Agder",42,3,3
"1565",202009,"Meglere og konsulenter","42 Agder",45,47,48
"1566",202009,"Meglere og konsulenter","46 Vestland",42,3,3
"1567",202009,"Meglere og konsulenter","46 Vestland",45,123,115
"1568",202009,"Meglere og konsulenter","50 Trøndelag",42,9,9
"1569",202009,"Meglere og konsulenter","50 Trøndelag",45,118,117
"1570",202009,"Meglere og konsulenter","54 Finnmark og Troms",42,4,9
"1571",202009,"Meglere og konsulenter","54 Finnmark og Troms",45,38,40
"1572",202009,"Meglere og konsulenter","99 øvrige omrøder",45,2,2
"1573",202009,"Meglere og konsulenter","UTLAND",36,22,NA
"1574",202009,"Reiseliv og transport","03 Oslo",42,42,44
"1575",202009,"Reiseliv og transport","03 Oslo",45,514,514
"1576",202009,"Reiseliv og transport","11 Rogaland",42,27,27
"1577",202009,"Reiseliv og transport","11 Rogaland",45,87,87
"1578",202009,"Reiseliv og transport","12 Hordaland",45,NA,4
"1579",202009,"Reiseliv og transport","15 Møre og Romsdal",42,15,15
"1580",202009,"Reiseliv og transport","15 Møre og Romsdal",45,58,56
"1581",202009,"Reiseliv og transport","18 Nordland",42,8,9
"1582",202009,"Reiseliv og transport","18 Nordland",45,77,75
"1583",202009,"Reiseliv og transport","30 Viken",42,48,50
"1584",202009,"Reiseliv og transport","30 Viken",45,203,208
"1585",202009,"Reiseliv og transport","34 Innlandet",42,20,18
"1586",202009,"Reiseliv og transport","34 Innlandet",45,111,104
"1587",202009,"Reiseliv og transport","38 Telemark og Vestfold",42,76,74
"1588",202009,"Reiseliv og transport","38 Telemark og Vestfold",45,75,69
"1589",202009,"Reiseliv og transport","42 Agder",42,43,42
"1590",202009,"Reiseliv og transport","42 Agder",45,281,280
"1591",202009,"Reiseliv og transport","46 Vestland",42,35,64
"1592",202009,"Reiseliv og transport","46 Vestland",45,125,116
"1593",202009,"Reiseliv og transport","50 Trøndelag",42,41,40
"1594",202009,"Reiseliv og transport","50 Trøndelag",45,90,89
"1595",202009,"Reiseliv og transport","54 Finnmark og Troms",42,7,7
"1596",202009,"Reiseliv og transport","54 Finnmark og Troms",45,104,103
"1597",202009,"Reiseliv og transport","99 øvrige omrøder",45,3,3
"1598",202009,"Serviceyrker og annet arbeid","03 Oslo",42,34,40
"1599",202009,"Serviceyrker og annet arbeid","03 Oslo",45,565,551
"1600",202009,"Serviceyrker og annet arbeid","11 Rogaland",42,41,41
"1601",202009,"Serviceyrker og annet arbeid","11 Rogaland",45,158,169
"1602",202009,"Serviceyrker og annet arbeid","15 Møre og Romsdal",42,26,26
"1603",202009,"Serviceyrker og annet arbeid","15 Møre og Romsdal",45,54,54
"1604",202009,"Serviceyrker og annet arbeid","18 Nordland",42,17,16
"1605",202009,"Serviceyrker og annet arbeid","18 Nordland",45,364,366
"1606",202009,"Serviceyrker og annet arbeid","30 Viken",42,24,24
"1607",202009,"Serviceyrker og annet arbeid","30 Viken",45,379,359
"1608",202009,"Serviceyrker og annet arbeid","34 Innlandet",42,26,26
"1609",202009,"Serviceyrker og annet arbeid","34 Innlandet",45,119,123
"1610",202009,"Serviceyrker og annet arbeid","38 Telemark og Vestfold",42,51,45
"1611",202009,"Serviceyrker og annet arbeid","38 Telemark og Vestfold",45,95,94
"1612",202009,"Serviceyrker og annet arbeid","42 Agder",42,31,31
"1613",202009,"Serviceyrker og annet arbeid","42 Agder",45,155,181
"1614",202009,"Serviceyrker og annet arbeid","46 Vestland",42,57,55
"1615",202009,"Serviceyrker og annet arbeid","46 Vestland",45,241,238
"1616",202009,"Serviceyrker og annet arbeid","50 Trøndelag",42,82,84
"1617",202009,"Serviceyrker og annet arbeid","50 Trøndelag",45,193,194
"1618",202009,"Serviceyrker og annet arbeid","54 Finnmark og Troms",42,23,23
"1619",202009,"Serviceyrker og annet arbeid","54 Finnmark og Troms",45,158,158
"1620",202009,"Serviceyrker og annet arbeid","99 øvrige omrøder",45,2,2
"1621",202009,"Serviceyrker og annet arbeid","UKJENT",42,NA,1
"1622",202009,"Undervisning","03 Oslo",42,6,6
"1623",202009,"Undervisning","03 Oslo",45,418,431
"1624",202009,"Undervisning","11 Rogaland",42,5,5
"1625",202009,"Undervisning","11 Rogaland",45,193,194
"1626",202009,"Undervisning","15 Møre og Romsdal",45,70,88
"1627",202009,"Undervisning","18 Nordland",42,5,5
"1628",202009,"Undervisning","18 Nordland",45,76,73
"1629",202009,"Undervisning","30 Viken",42,9,9
"1630",202009,"Undervisning","30 Viken",45,455,434
"1631",202009,"Undervisning","34 Innlandet",42,2,2
"1632",202009,"Undervisning","34 Innlandet",45,93,87
"1633",202009,"Undervisning","38 Telemark og Vestfold",42,8,8
